review,date,source,review_id,sentences,sentence_id,sentence,sent_len,emoji_desc
"Startbucks.  yum.  If you like Starbucks then not sure how this gift card could get anything but 5 stars.  I probably read the description wrong as I figured since this was a digital gift card I would get the card number via email within a short time of placing my order but that's not the case here.  Amazon considers a digital gift card to be a piece of paper they physically ship you FYI: if you want a digitally delivered gift card look for ""Email Delivery"" cards on Amazon. ","Reviewed in the United States on October 8, 2015",Amazon,123,"['Startbucks.', 'yum.', 'If you like Starbucks then not sure how this gift card could get anything but 5 stars.', ""I probably read the description wrong as I figured since this was a digital gift card I would get the card number via email within a short time of placing my order but that's not the case here."", 'Amazon considers a digital gift card to be a piece of paper they physically ship you FYI: if you want a digitally delivered gift card look for ""Email Delivery"" cards on Amazon.']",2,"If you like Starbucks then not sure how this gift card could get anything but  stars., ",86,
"Startbucks.  yum.  If you like Starbucks then not sure how this gift card could get anything but 5 stars.  I probably read the description wrong as I figured since this was a digital gift card I would get the card number via email within a short time of placing my order but that's not the case here.  Amazon considers a digital gift card to be a piece of paper they physically ship you FYI: if you want a digitally delivered gift card look for ""Email Delivery"" cards on Amazon. ","Reviewed in the United States on October 8, 2015",Amazon,123,"['Startbucks.', 'yum.', 'If you like Starbucks then not sure how this gift card could get anything but 5 stars.', ""I probably read the description wrong as I figured since this was a digital gift card I would get the card number via email within a short time of placing my order but that's not the case here."", 'Amazon considers a digital gift card to be a piece of paper they physically ship you FYI: if you want a digitally delivered gift card look for ""Email Delivery"" cards on Amazon.']",3,"I probably read the description wrong as I figured since this was a digital gift card I would get the card number via email within a short time of placing my order but thats not the case here., ",193,
"Startbucks.  yum.  If you like Starbucks then not sure how this gift card could get anything but 5 stars.  I probably read the description wrong as I figured since this was a digital gift card I would get the card number via email within a short time of placing my order but that's not the case here.  Amazon considers a digital gift card to be a piece of paper they physically ship you FYI: if you want a digitally delivered gift card look for ""Email Delivery"" cards on Amazon. ","Reviewed in the United States on October 8, 2015",Amazon,123,"['Startbucks.', 'yum.', 'If you like Starbucks then not sure how this gift card could get anything but 5 stars.', ""I probably read the description wrong as I figured since this was a digital gift card I would get the card number via email within a short time of placing my order but that's not the case here."", 'Amazon considers a digital gift card to be a piece of paper they physically ship you FYI: if you want a digitally delivered gift card look for ""Email Delivery"" cards on Amazon.']",4,"Amazon considers a digital gift card to be a piece of paper they physically ship you FYI if you want a digitally delivered gift card look for Email Delivery cards on Amazon., ",176,
so i did receive my gift card.  .  so i did receive my gift card.  but it it was in the mail.  yes .  it was not a plastic card but i was under the impression they wouldn't mail me anything and I would get an email with the gift card info. ,"Reviewed in the United States on October 21, 2017",Amazon,124,"['so i did receive my gift card.', '.', 'so i did receive my gift card.', 'but it it was in the mail.', 'yes .', ""it was not a plastic card but i was under the impression they wouldn't mail me anything and I would get an email with the gift card info.""]",0,"so i did receive my gift card., ",30,
so i did receive my gift card.  .  so i did receive my gift card.  but it it was in the mail.  yes .  it was not a plastic card but i was under the impression they wouldn't mail me anything and I would get an email with the gift card info. ,"Reviewed in the United States on October 21, 2017",Amazon,124,"['so i did receive my gift card.', '.', 'so i did receive my gift card.', 'but it it was in the mail.', 'yes .', ""it was not a plastic card but i was under the impression they wouldn't mail me anything and I would get an email with the gift card info.""]",2,"so i did receive my gift card., ",30,
so i did receive my gift card.  .  so i did receive my gift card.  but it it was in the mail.  yes .  it was not a plastic card but i was under the impression they wouldn't mail me anything and I would get an email with the gift card info. ,"Reviewed in the United States on October 21, 2017",Amazon,124,"['so i did receive my gift card.', '.', 'so i did receive my gift card.', 'but it it was in the mail.', 'yes .', ""it was not a plastic card but i was under the impression they wouldn't mail me anything and I would get an email with the gift card info.""]",3,"but it it was in the mail., ",26,
so i did receive my gift card.  .  so i did receive my gift card.  but it it was in the mail.  yes .  it was not a plastic card but i was under the impression they wouldn't mail me anything and I would get an email with the gift card info. ,"Reviewed in the United States on October 21, 2017",Amazon,124,"['so i did receive my gift card.', '.', 'so i did receive my gift card.', 'but it it was in the mail.', 'yes .', ""it was not a plastic card but i was under the impression they wouldn't mail me anything and I would get an email with the gift card info.""]",4,"yes ., ",5,
so i did receive my gift card.  .  so i did receive my gift card.  but it it was in the mail.  yes .  it was not a plastic card but i was under the impression they wouldn't mail me anything and I would get an email with the gift card info. ,"Reviewed in the United States on October 21, 2017",Amazon,124,"['so i did receive my gift card.', '.', 'so i did receive my gift card.', 'but it it was in the mail.', 'yes .', ""it was not a plastic card but i was under the impression they wouldn't mail me anything and I would get an email with the gift card info.""]",5,"it was not a plastic card but i was under the impression they wouldnt mail me anything and I would get an email with the gift card info., ",137,
"Not really a true ""digital"" gift card.  This was ok, but I was hoping for the card to be sent digitally.  They still mailed me a paper card with a code on it, which kind of defeats the purpose. ","Reviewed in the United States on July 11, 2017",Amazon,125,"['Not really a true ""digital"" gift card.', 'This was ok, but I was hoping for the card to be sent digitally.', 'They still mailed me a paper card with a code on it, which kind of defeats the purpose.']",0,"Not really a true digital gift card., ",38,
"Not really a true ""digital"" gift card.  This was ok, but I was hoping for the card to be sent digitally.  They still mailed me a paper card with a code on it, which kind of defeats the purpose. ","Reviewed in the United States on July 11, 2017",Amazon,125,"['Not really a true ""digital"" gift card.', 'This was ok, but I was hoping for the card to be sent digitally.', 'They still mailed me a paper card with a code on it, which kind of defeats the purpose.']",1,"This was ok, but I was hoping for the card to be sent digitally., ",64,
"Not really a true ""digital"" gift card.  This was ok, but I was hoping for the card to be sent digitally.  They still mailed me a paper card with a code on it, which kind of defeats the purpose. ","Reviewed in the United States on July 11, 2017",Amazon,125,"['Not really a true ""digital"" gift card.', 'This was ok, but I was hoping for the card to be sent digitally.', 'They still mailed me a paper card with a code on it, which kind of defeats the purpose.']",2,"They still mailed me a paper card with a code on it, which kind of defeats the purpose., ",87,
"Honestly, I was under the impression that it was a ""Digital"" Digital Gift Card, and would be sent out over email.  It's actually paper, and mine was shipped in a huge, padded envelope which was overkill.  No issues adding the amount to my account, though, which is what really counts","Reviewed in the United States on February 4, 2016",Amazon,126,"['Honestly, I was under the impression that it was a ""Digital"" Digital Gift Card, and would be sent out over email.', ""It's actually paper, and mine was shipped in a huge, padded envelope which was overkill."", 'No issues adding the amount to my account, though, which is what really counts']",0,"Honestly, I was under the impression that it was a Digital Digital Gift Card, and would be sent out over email., ",113,
"Honestly, I was under the impression that it was a ""Digital"" Digital Gift Card, and would be sent out over email.  It's actually paper, and mine was shipped in a huge, padded envelope which was overkill.  No issues adding the amount to my account, though, which is what really counts","Reviewed in the United States on February 4, 2016",Amazon,126,"['Honestly, I was under the impression that it was a ""Digital"" Digital Gift Card, and would be sent out over email.', ""It's actually paper, and mine was shipped in a huge, padded envelope which was overkill."", 'No issues adding the amount to my account, though, which is what really counts']",1,"Its actually paper, and mine was shipped in a huge, padded envelope which was overkill., ",88,
